id,equipment,position
https://www.muscleandstrength.com/exercises/2-board-bench-press,['bar'],['lie']
https://www.muscleandstrength.com/exercises/cable-drag-curl.html,"['bar', 'cable']",['stand']
https://www.muscleandstrength.com/exercises/one-arm-seated-dumbbell-curl.html,['dumbbell'],['sit']
https://www.muscleandstrength.com/exercises/alternate-standing-hammer-curl.html,['dumbbell'],['stand']
https://www.muscleandstrength.com/exercises/seated-zottman-curl,"['dumbbell', 'bench']",[]
https://www.muscleandstrength.com/exercises/dumbbell-hammer-preacher-curl.html,[],['sit']
https://www.muscleandstrength.com/exercises/alternate-incline-dumbbell-curl.html,"['dumbbell', 'bench']","['sit', 'lay']"
https://www.muscleandstrength.com/exercises/wide-grip-standing-barbell-curl.html,['barbell'],[]
https://www.muscleandstrength.com/exercises/barbell-drag-curl.html,"['bar', 'barbell']",[]
https://www.muscleandstrength.com/exercises/smith-machine-bicep-curl.html,['bar'],['stand']
https://www.muscleandstrength.com/exercises/one-leg-donkey-calf-raise.html,[],"['stand', 'sit']"
https://www.muscleandstrength.com/exercises/gironda-sternum-chin-up,['bar'],[]
https://www.muscleandstrength.com/exercises/around-the-bar-chin-up,['bar'],[]
https://www.muscleandstrength.com/exercises/one-arm-standing-hammer-curl.html,['dumbbell'],['stand']
https://www.muscleandstrength.com/exercises/single-leg-side-to-side-jump-rope,[],[]
https://www.muscleandstrength.com/exercises/dumbbell-reverse-preacher-curl.html,['dumbbell'],['sit']
https://www.muscleandstrength.com/exercises/grip-ball-pull-up,[],[]
https://www.muscleandstrength.com/exercises/reverse-grip-seated-cable-wrist-curl.html,"['bar', 'cable']",['sit']
https://www.muscleandstrength.com/exercises/chin-up-with-leg-raise,['bar'],[]
https://www.muscleandstrength.com/exercises/standing-one-arm-dumbbell-reverse-curl.html,['dumbbell'],['stand']
https://www.muscleandstrength.com/exercises/dumbbell-high-low-carry,['dumbbell'],['stand']
https://www.muscleandstrength.com/exercises/wide-grip-chin-up.html,['bar'],[]
https://www.muscleandstrength.com/exercises/overhead-medicine-ball-figure-8-slam,[],[]
https://www.muscleandstrength.com/exercises/single-pause-pull-up,[],[]
https://www.muscleandstrength.com/exercises/forearm-tiger-tail,[],[]
https://www.muscleandstrength.com/exercises/reverse-concentration-curl.html,['dumbbell'],['sit']
https://www.muscleandstrength.com/exercises/barbell-suitcase-carry,"['bar', 'barbell']",['stand']
https://www.muscleandstrength.com/exercises/one-arm-reverse-dumbbell-wrist-curl-over-bench.html,['dumbbell'],[]
https://www.muscleandstrength.com/exercises/trap-bar-overhead-carry,['bar'],[]
https://www.muscleandstrength.com/exercises/reverse-barbell-wrist-curl.html,"['bar', 'barbell']",['sit']
https://www.muscleandstrength.com/exercises/overhead-barbell-carry,['bar'],[]
https://www.muscleandstrength.com/exercises/reverse-dumbbell-wrist-curl.html,['dumbbell'],['sit']
https://www.muscleandstrength.com/exercises/seated-neutral-dumbbell-wrist-curl.html,['dumbbell'],['sit']
https://www.muscleandstrength.com/exercises/band-assisted-chin-up-from-knee,['bar'],[]
https://www.muscleandstrength.com/exercises/single-leg-overhead-medicine-ball-wall-tap,[],[]
https://www.muscleandstrength.com/exercises/l-sit-pull-up,[],[]
https://www.muscleandstrength.com/exercises/weighted-chin-up-hang,"['bar', 'belt']",[]
https://www.muscleandstrength.com/exercises/rope-pull-up.html,[],['stand']
https://www.muscleandstrength.com/exercises/skin-the-cat,[],['stand']
https://www.muscleandstrength.com/exercises/mixed-grip-chin-up,['bar'],[]
https://www.muscleandstrength.com/exercises/overhand-close-grip-lat-pull-down.html,['bar'],['sit']
https://www.muscleandstrength.com/exercises/band-resisted-chin-up,"['bar', 'dumbbell']",[]
https://www.muscleandstrength.com/exercises/double-pause-chin-up,['bar'],[]
https://www.muscleandstrength.com/exercises/rope-climb,[],[]
https://www.muscleandstrength.com/exercises/standing-overhead-medicine-ball-throw,[],[]
https://www.muscleandstrength.com/exercises/eccentric-only-chin-up,['bar'],[]
https://www.muscleandstrength.com/exercises/one-arm-neutral-dumbbell-wrist-curl-over-bench.html,['dumbbell'],[]
https://www.muscleandstrength.com/exercises/l-sit-chin-up,['bar'],[]
https://www.muscleandstrength.com/exercises/one-arm-seated-reverse-dumbbell-wrist-curl.html,['dumbbell'],['sit']
https://www.muscleandstrength.com/exercises/weighted-chest-dip.html,"['bar', 'belt']",[]
https://www.muscleandstrength.com/exercises/standing-high-pulley-cable-curl.html,['cable'],['stand']
https://www.muscleandstrength.com/exercises/cable-calf-raise.html,['belt'],[]
https://www.muscleandstrength.com/exercises/foam-rolling-posterior-calf,[],[]
https://www.muscleandstrength.com/exercises/single-leg-jump-rope,[],[]
https://www.muscleandstrength.com/exercises/one-arm-cable-curl.html,[],['stand']
https://www.muscleandstrength.com/exercises/smith-machine-toe-raise.html,['bar'],['stand']
https://www.muscleandstrength.com/exercises/smith-machine-one-leg-calf-raise.html,['bar'],[]
https://www.muscleandstrength.com/exercises/knee-break-ankle-mobilization,[],[]
https://www.muscleandstrength.com/exercises/one-arm-chin-up,['bar'],[]
https://www.muscleandstrength.com/exercises/foam-rolling-peroneals,[],['lie']
https://www.muscleandstrength.com/exercises/band-assisted-pull-up-from-foot,['bar'],[]
https://www.muscleandstrength.com/exercises/weighted-pull-up-hang,['belt'],[]
https://www.muscleandstrength.com/exercises/unilateral-front-to-back-jump-rope,[],[]
https://www.muscleandstrength.com/exercises/one-leg-cable-calf-raise.html,['belt'],[]
https://www.muscleandstrength.com/exercises/triple-pause-chin-up,['bar'],[]
https://www.muscleandstrength.com/exercises/foam-rolling-lats,[],['supine']
https://www.muscleandstrength.com/exercises/standing-overhead-medicine-ball-slam,[],[]
https://www.muscleandstrength.com/exercises/behind-neck-lat-pull-down.html,[],[]
https://www.muscleandstrength.com/exercises/thibaudeau-kayak-row,[],['stand']
https://www.muscleandstrength.com/exercises/close-grip-chin-up,['bar'],[]
https://www.muscleandstrength.com/exercises/archer-pull-up,[],[]
https://www.muscleandstrength.com/exercises/pull-up-with-leg-raise,[],[]
https://www.muscleandstrength.com/exercises/arms-only-rope-climb,[],[]
https://www.muscleandstrength.com/exercises/eccentric-only-pull-up,[],[]
https://www.muscleandstrength.com/exercises/rope-lat-pull-down.html,[],['sit']
https://www.muscleandstrength.com/exercises/cable-crunch.html,[],['stand']
https://www.muscleandstrength.com/exercises/adductor-foam-rolling,[],[]
https://www.muscleandstrength.com/exercises/weighted-crunch.html,[],"['supine', 'lay']"
https://www.muscleandstrength.com/exercises/hanging-leg-raise.html,[],[]
https://www.muscleandstrength.com/exercises/cable-hip-adduction.html,['cable'],['stand']
https://www.muscleandstrength.com/exercises/lateral-kneeling-adductor-mobilization,[],[]
https://www.muscleandstrength.com/exercises/deep-squat-prying,['kettlebell'],"['stand', 'sit']"
https://www.muscleandstrength.com/exercises/ez-bar-reverse-grip-preacher-curl.html,"['bar', 'bench']",['sit']
https://www.muscleandstrength.com/exercises/one-arm-dumbbell-wrist-curl-over-bench.html,['dumbbell'],[]
https://www.muscleandstrength.com/exercises/kettlebell-single-arm-racked-carry,['kettlebell'],['stand']
https://www.muscleandstrength.com/exercises/standing-smith-machine-wrist-curl-(behind-back).html,['bar'],['stand']
https://www.muscleandstrength.com/exercises/kettlebell-single-arm-bottoms-up-carry,['kettlebell'],['stand']
https://www.muscleandstrength.com/exercises/field-goal-angel-foam-rolling,[],['supine']
https://www.muscleandstrength.com/exercises/wrist-rollers.html,['bar'],['stand']
https://www.muscleandstrength.com/exercises/decline-dumbbell-flys.html,['dumbbell'],"['sit', 'lay']"
https://www.muscleandstrength.com/exercises/cable-lower-chest-raise.html,[],[]
https://www.muscleandstrength.com/exercises/decline-dumbbell-bench-press.html,['dumbbell'],"['sit', 'lay']"
https://www.muscleandstrength.com/exercises/reverse-dumbbell-bench-press.html,['dumbbell'],"['sit', 'lay']"
https://www.muscleandstrength.com/exercises/hammer-strength-incline-bench-press,['bar'],"['sit', 'lie']"
https://www.muscleandstrength.com/exercises/incline-smith-machine-bench-press.html,"['bar', 'bench']",['lay']
https://www.muscleandstrength.com/exercises/cable-crossovers-bent-over.html,[],[]
https://www.muscleandstrength.com/exercises/push-up.html,[],[]
https://www.muscleandstrength.com/exercises/dumbbell-preacher-curl.html,[],['sit']
https://www.muscleandstrength.com/exercises/standing-dumbbell-reverse-curl.html,['dumbbell'],[]
https://www.muscleandstrength.com/exercises/ez-bar-curl.html,['bar'],['stand']
https://www.muscleandstrength.com/exercises/preacher-cable-curl.html,"['bar', 'bench', 'cable']",['sit']
https://www.muscleandstrength.com/exercises/seated-dumbbell-curl.html,['dumbbell'],['sit']
https://www.muscleandstrength.com/exercises/spider-curl.html,['barbell'],[]
https://www.muscleandstrength.com/exercises/preacher-curl.html,['barbell'],['sit']
https://www.muscleandstrength.com/exercises/smith-machine-one-leg-toe-raise.html,['bar'],[]
https://www.muscleandstrength.com/exercises/foam-rolling-anterior-calf,[],[]
https://www.muscleandstrength.com/exercises/seated-barbell-calf-raise.html,['barbell'],['sit']
https://www.muscleandstrength.com/exercises/posterior-calf-lacrosse-ball,[],[]
https://www.muscleandstrength.com/exercises/jump-rope,[],[]
https://www.muscleandstrength.com/exercises/45-degree-toe-raise.html,[],['sit']
https://www.muscleandstrength.com/exercises/rocking-soleus-emphasis-ankle-mobilization,[],[]
https://www.muscleandstrength.com/exercises/toes-in-seated-calf-raise.html,['bar'],[]
https://www.muscleandstrength.com/exercises/floor-barbell-calf-raise.html,"['bar', 'barbell']",[]
https://www.muscleandstrength.com/exercises/donkey-calf-raise.html,[],"['stand', 'sit']"
https://www.muscleandstrength.com/exercises/reverse-band-sumo-deadlift,['bar'],[]
https://www.muscleandstrength.com/exercises/rack-lat-stretch,[],['sit']
https://www.muscleandstrength.com/exercises/resistance-banded-chin-up-from-foot,['bar'],[]
https://www.muscleandstrength.com/exercises/close-grip-pull-up.html,['bar'],[]
https://www.muscleandstrength.com/exercises/weighted-chin-up,"['bar', 'belt']",[]
https://www.muscleandstrength.com/exercises/band-assisted-pull-up-from-knee,['bar'],[]
https://www.muscleandstrength.com/exercises/underhand-close-grip-lat-pull-down.html,[],['sit']
https://www.muscleandstrength.com/exercises/rope-straight-arm-pull-down,['cable'],['stand']
https://www.muscleandstrength.com/exercises/standing-one-arm-cable-row.html,[],[]
https://www.muscleandstrength.com/exercises/weighted-pull-up,['belt'],[]
https://www.muscleandstrength.com/exercises/alternating-lateral-lunge-with-overhead-reach,[],"['stand', 'sit']"
https://www.muscleandstrength.com/exercises/rocking-frog-stretch,[],[]
https://www.muscleandstrength.com/exercises/hip-adduction-machine.html,[],[]
https://www.muscleandstrength.com/exercises/v-bar-pull-up.html,['bar'],[]
https://www.muscleandstrength.com/exercises/reverse-one-arm-cable-curl.html,['cable'],['stand']
https://www.muscleandstrength.com/exercises/kettlebell-racked-crossover-walk,['kettlebell'],['stand']
https://www.muscleandstrength.com/exercises/smith-machine-seated-wrist-curl.html,['bar'],['sit']
https://www.muscleandstrength.com/exercises/dumbbell-suitcase-carry,['dumbbell'],['stand']
https://www.muscleandstrength.com/exercises/close-grip-dumbbell-press.html,"['dumbbell', 'bench']","['sit', 'lay']"
https://www.muscleandstrength.com/exercises/incline-dumbbell-flys.html,['dumbbell'],"['sit', 'lay']"
https://www.muscleandstrength.com/exercises/decline-bench-press.html,['bar'],['lie']
https://www.muscleandstrength.com/exercises/chest-dip.html,[],[]
https://www.muscleandstrength.com/exercises/cable-crossovers-(upper-chest).html,['cable'],[]
https://www.muscleandstrength.com/exercises/pec-dec.html,[],['sit']
https://www.muscleandstrength.com/exercises/alternate-seated-dumbbell-curl.html,['dumbbell'],['sit']
https://www.muscleandstrength.com/exercises/cable-crossovers-(mid-chest).html,[],[]
https://www.muscleandstrength.com/exercises/rope-cable-curl.html,['cable'],['stand']
https://www.muscleandstrength.com/exercises/hammer-strength-bench-press.html,['bar'],"['sit', 'lie']"
https://www.muscleandstrength.com/exercises/bicep-machine-curl.html,['bar'],['sit']
https://www.muscleandstrength.com/exercises/alternating-standing-dumbbell-curl.html,['dumbbell'],['stand']
https://www.muscleandstrength.com/exercises/hamstring-tiger-tail,[],[]
https://www.muscleandstrength.com/exercises/sumo-block-pull-deadlift,['bar'],[]
https://www.muscleandstrength.com/exercises/2-to-1-exercise-ball-hamstring-curl,['physioball'],['supine']
https://www.muscleandstrength.com/exercises/1-kettlebell-suitcase-deadlift,['kettlebell'],[]
https://www.muscleandstrength.com/exercises/paused-trap-bar-deadlift,['bar'],['stand']
https://www.muscleandstrength.com/exercises/barbell-split-jump.html,"['bar', 'barbell']",['stand']
https://www.muscleandstrength.com/exercises/valslide-leg-curl,[],['supine']
https://www.muscleandstrength.com/exercises/single-leg-landmine-romanian-deadlift,['bar'],['stand']
https://www.muscleandstrength.com/exercises/conventional-deadlift-against-chains,['bar'],[]
https://www.muscleandstrength.com/exercises/banded-glute-ham-raise,[],[]
https://www.muscleandstrength.com/exercises/sumo-deficit-deadlift,['bar'],['stand']
https://www.muscleandstrength.com/exercises/one-leg-lying-cable-hamstring-curl.html,['bench'],['lie']
https://www.muscleandstrength.com/exercises/plate-resisted-glute-ham-raise,[],[]
https://www.muscleandstrength.com/exercises/kickstand-kettle-bell-one-leg-deadlift,[],[]
https://www.muscleandstrength.com/exercises/double-kettlebell-swing,['kettlebell'],[]
https://www.muscleandstrength.com/exercises/paused-sumo-deadlift,['bar'],[]
https://www.muscleandstrength.com/exercises/reeves-deadlift,['bar'],[]
https://www.muscleandstrength.com/exercises/straight-leg-deadlift,['bar'],['stand']
https://www.muscleandstrength.com/exercises/inchworm,[],[]
https://www.muscleandstrength.com/exercises/fat-bar-deadlift,['bar'],[]
https://www.muscleandstrength.com/exercises/single-leg-exercise-ball-leg-curl,['physioball'],['supine']
https://www.muscleandstrength.com/exercises/conventional-block-pull-deadlift,['bar'],[]
https://www.muscleandstrength.com/exercises/banded-sumo-deadlift,['bar'],['stand']
https://www.muscleandstrength.com/exercises/american-deadlift,['bar'],['stand']
https://www.muscleandstrength.com/exercises/foam-rolling-hamstrings,[],[]
https://www.muscleandstrength.com/exercises/deficit-deadlifts,['bar'],['stand']
https://www.muscleandstrength.com/exercises/cable-curl.html,"['bar', 'cable']",['stand']
https://www.muscleandstrength.com/exercises/hammer-curl-across-the-body.html,['dumbbell'],['stand']
https://www.muscleandstrength.com/exercises/concentration-cur.html,['dumbbell'],['sit']
https://www.muscleandstrength.com/exercises/ez-bar-preacher-curl.html,[],['sit']
https://www.muscleandstrength.com/exercises/zottman-curl.html,['dumbbell'],[]
https://www.muscleandstrength.com/exercises/standing-hammer-curl.html,['dumbbell'],['stand']
https://www.muscleandstrength.com/exercises/one-leg-standing-calf-raise.html,[],['stand']
https://www.muscleandstrength.com/exercises/smith-machine-calf-raise.html,['bar'],['stand']
https://www.muscleandstrength.com/exercises/incline-dumbbell-curl.html,"['dumbbell', 'bench']",['sit']
https://www.muscleandstrength.com/exercises/bodyweight-standing-calf-raise.html,[],['stand']
https://www.muscleandstrength.com/exercises/standing-one-leg-calf-raise-with-dumbbell.html,['dumbbell'],['stand']
https://www.muscleandstrength.com/exercises/one-leg-seated-dumbbell-calf-raise.html,['dumbbell'],['sit']
https://www.muscleandstrength.com/exercises/standing-barbell-curl.html,['bar'],['stand']
https://www.muscleandstrength.com/exercises/standing-calf-raise.html,['barbell'],"['stand', 'sit']"
https://www.muscleandstrength.com/exercises/standing-machine-calf-raise,[],[]
https://www.muscleandstrength.com/exercises/seated-dumbbell-calf-raise.html,['dumbbell'],['sit']
https://www.muscleandstrength.com/exercises/reverse-band-deadlift,['bar'],[]
https://www.muscleandstrength.com/exercises/jefferson-deadlift,['bar'],[]
https://www.muscleandstrength.com/exercises/single-leg-snatch-grip-romanian-deadlift,['bar'],[]
https://www.muscleandstrength.com/exercises/45-degress-calf-press.html,[],['sit']
https://www.muscleandstrength.com/exercises/seated-calf-raise.html,['bar'],[]
https://www.muscleandstrength.com/exercises/banded-trap-bar-deficit,['bar'],['stand']
https://www.muscleandstrength.com/exercises/barbell-wrist-curl-over-bench.html,"['bar', 'barbell']",['sit']
https://www.muscleandstrength.com/exercises/cable-hip-abduction.html,['cable'],['stand']
https://www.muscleandstrength.com/exercises/hip-abduction-machine.html,[],[]
https://www.muscleandstrength.com/exercises/weight-plate-pinches.html,[],['stand']
https://www.muscleandstrength.com/exercises/trap-bar-deficit-deadlifts,['bar'],['stand']
https://www.muscleandstrength.com/exercises/v-bar-pull-down,[],[]
https://www.muscleandstrength.com/exercises/trap-bar-farmers-carry,['bar'],['stand']
https://www.muscleandstrength.com/exercises/reverse-preacher-curl.html,"['bar', 'barbell', 'bench']",['sit']
https://www.muscleandstrength.com/exercises/seated-row-using-rope.html,['cable'],['sit']
https://www.muscleandstrength.com/exercises/ez-bar-reverse-grip-barbell-curl.html,['bar'],['stand']
https://www.muscleandstrength.com/exercises/trap-bar-row,['bar'],[]
https://www.muscleandstrength.com/exercises/dumbbell-wrist-curl-over-bench.html,['dumbbell'],[]
https://www.muscleandstrength.com/exercises/incline-bench-cable-row-rope-extension.html,"['bench', 'cable']",[]
https://www.muscleandstrength.com/exercises/seated-high-cable-row.html,"['bench', 'cable']",['sit']
https://www.muscleandstrength.com/exercises/inverted-rope-row,[],[]
https://www.muscleandstrength.com/exercises/reverse-lunge-sled-row,[],[]
https://www.muscleandstrength.com/exercises/deadstop-rack-row,['bar'],[]
https://www.muscleandstrength.com/exercises/smith-machine-one-arm-row.html,['bar'],['stand']
https://www.muscleandstrength.com/exercises/one-arm-bent-over-row.html,['bar'],[]
https://www.muscleandstrength.com/exercises/standing-dumbbell-curl.html,['dumbbell'],['stand']
https://www.muscleandstrength.com/exercises/incline-bench-press.html,['bar'],['lie']
https://www.muscleandstrength.com/exercises/dumbbell-flys.html,"['dumbbell', 'bench']","['sit', 'lay']"
https://www.muscleandstrength.com/exercises/incline-dumbbell-bench-press.html,['dumbbell'],"['sit', 'lay']"
https://www.muscleandstrength.com/exercises/dumbbell-bench-press.html,"['dumbbell', 'bench']","['sit', 'lay']"
https://www.muscleandstrength.com/exercises/figure-4-glute-stretch,[],['supine']
https://www.muscleandstrength.com/exercises/foam-rolling-glutes,[],[]
https://www.muscleandstrength.com/exercises/dynamic-pigeon,[],['sit']
https://www.muscleandstrength.com/exercises/banded-multi-directional-toe-touch,[],[]
https://www.muscleandstrength.com/exercises/x-band-walk,[],['stand']
https://www.muscleandstrength.com/exercises/stiff-leg-deadlift-on-bench.html,"['bar', 'barbell', 'bench']",['stand']
https://www.muscleandstrength.com/exercises/snatch-grip-romanian-deadlift,['bar'],[]
https://www.muscleandstrength.com/exercises/trap-bar-rack-pull,['bar'],['stand']
https://www.muscleandstrength.com/exercises/barbell-sumo-romanian-deadlift,['bar'],[]
https://www.muscleandstrength.com/exercises/smith-machine-stiff-leg-deadlift.html,"['bar', 'barbell']",['stand']
https://www.muscleandstrength.com/exercises/standing-cable-hamstring-curl.html,[],['stand']
https://www.muscleandstrength.com/exercises/trap-bar-deadlift-against-chains,['bar'],[]
https://www.muscleandstrength.com/exercises/exercise-ball-hamstring-curl,['physioball'],['supine']
https://www.muscleandstrength.com/exercises/band-assisted-nordic-hamstring-curl,[],[]
https://www.muscleandstrength.com/exercises/reverse-grip-lat-pull-down.html,[],[]
https://www.muscleandstrength.com/exercises/wide-grip-pull-down,[],[]
https://www.muscleandstrength.com/exercises/pull-up,[],[]
https://www.muscleandstrength.com/exercises/chin-up.html,['bar'],[]
https://www.muscleandstrength.com/exercises/wide-grip-pull-up.html,['bar'],[]
https://www.muscleandstrength.com/exercises/straight-arm-lat-pull-down.html,['bar'],['stand']
https://www.muscleandstrength.com/exercises/reverse-barbell-wrist-curl-over-bench.html,"['barbell', 'bench']",[]
https://www.muscleandstrength.com/exercises/forearm-flexors-lacrosse-balls,[],[]
https://www.muscleandstrength.com/exercises/one-arm-seated-dumbbell-wrist-curl.html,['dumbbell'],['sit']
https://www.muscleandstrength.com/exercises/plate-pinch-carry,[],[]
https://www.muscleandstrength.com/exercises/close-grip-pull-down.html,[],[]
https://www.muscleandstrength.com/exercises/reverse-dumbbell-wrist-curl-over-bench.html,['dumbbell'],[]
https://www.muscleandstrength.com/exercises/farmers-walk,['dumbbell'],['stand']
https://www.muscleandstrength.com/exercises/reverse-barbell-curl.html,['bar'],['stand']
https://www.muscleandstrength.com/exercises/cable-palm-rotational-row.html,['cable'],[]
https://www.muscleandstrength.com/exercises/standing-wrist-curl.html,['barbell'],['stand']
https://www.muscleandstrength.com/exercises/barbell-wrist-curl.html,['bar'],[]
https://www.muscleandstrength.com/exercises/one-arm-machine-row.html,[],['sit']
https://www.muscleandstrength.com/exercises/renegade-row,['dumbbell'],[]
https://www.muscleandstrength.com/exercises/incline-bench-cable-row.html,"['bar', 'bench', 'cable']",[]
https://www.muscleandstrength.com/exercises/rope-crossover-seated-row.html,['cable'],['sit']
https://www.muscleandstrength.com/exercises/lateral-band-walk,[],[]
https://www.muscleandstrength.com/exercises/banded-glute-bridge,[],['supine']
https://www.muscleandstrength.com/exercises/seated-good-mornings.html,"['bar', 'bench']",[]
https://www.muscleandstrength.com/exercises/90-90-piriformis-stretch,[],[]
https://www.muscleandstrength.com/exercises/side-lying-clam-with-band,[],['lie']
https://www.muscleandstrength.com/exercises/sled-pull-through,[],[]
https://www.muscleandstrength.com/exercises/seated-external-rotation,[],[]
https://www.muscleandstrength.com/exercises/knee-to-chest-single-leg-glute-bridge,[],['supine']
https://www.muscleandstrength.com/exercises/diagonal-band-walk,[],[]
https://www.muscleandstrength.com/exercises/bodyweight-hip-thruster,[],['supine']
https://www.muscleandstrength.com/exercises/partner-assisted-nordic-hamstring-curl,[],[]
https://www.muscleandstrength.com/exercises/single-leg-hip-thrust,[],['supine']
https://www.muscleandstrength.com/exercises/one-kettlebell-sumo-deadlift,['kettlebell'],[]
https://www.muscleandstrength.com/exercises/single-leg-valslide-leg-curl,[],['supine']
https://www.muscleandstrength.com/exercises/ghd-back-extension,[],[]
https://www.muscleandstrength.com/exercises/razor-curl,[],[]
https://www.muscleandstrength.com/exercises/banded-hip-thruster,[],"['lay', 'supine']"
https://www.muscleandstrength.com/exercises/single-leg-one-dumbbell-deadlift,['dumbbell'],[]
https://www.muscleandstrength.com/exercises/kettlebell-romanian-deadlift,['kettlebell'],[]
https://www.muscleandstrength.com/exercises/snatch-grip-deadlift,['bar'],[]
https://www.muscleandstrength.com/exercises/lat-pull-down.html,[],[]
https://www.muscleandstrength.com/content/trap-bar-romanian-deadlift,[],['stand']
https://www.muscleandstrength.com/exercises/one-arm-cable-row.html,['cable'],['sit']
https://www.muscleandstrength.com/exercises/chest-supported-dumbbell-row-with-isohold,['dumbbell'],['lie']
https://www.muscleandstrength.com/exercises/single-leg-curl.html,[],['lay']
https://www.muscleandstrength.com/exercises/meadows-row,['barbell'],[]
https://www.muscleandstrength.com/exercises/good-morning-off-pins,['bar'],[]
https://www.muscleandstrength.com/exercises/banded-good-mornings,[],['stand']
https://www.muscleandstrength.com/exercises/reverse-hyperextension,[],['lay']
https://www.muscleandstrength.com/exercises/hip-thruster-with-mini-band,[],['supine']
https://www.muscleandstrength.com/exercises/weighted-hyperextension,[],[]
https://www.muscleandstrength.com/exercises/curtsy-lunge,[],[]
https://www.muscleandstrength.com/exercises/single-leg-hip-thrust-with-dumbbell,[],['supine']
https://www.muscleandstrength.com/exercises/single-leg-glute-bridge,[],['supine']
https://www.muscleandstrength.com/exercises/bodyweight-glute-bridge,[],['supine']
https://www.muscleandstrength.com/exercises/bodyweight-hip-thrust,[],['supine']
https://www.muscleandstrength.com/exercises/side-lying-clam,[],['lie']
https://www.muscleandstrength.com/exercises/1-kettlebell-single-leg-deadlift,['kettlebell'],[]
https://www.muscleandstrength.com/exercises/barbell-glute-bridge,"['bar', 'barbell']","['sit', 'supine', 'lay']"
https://www.muscleandstrength.com/exercises/glute-ham-raise,[],[]
https://www.muscleandstrength.com/exercises/bent-over-kettlebell-row,['kettlebell'],['stand']
https://www.muscleandstrength.com/exercises/high-inverted-row.html,['bar'],[]
https://www.muscleandstrength.com/exercises/pendlay-row,['bar'],[]
https://www.muscleandstrength.com/exercises/reverse-grip-bent-over-row.html,"['bar', 'barbell']",['stand']
https://www.muscleandstrength.com/exercises/smith-machine-bent-over-row.html,['bar'],['stand']
https://www.muscleandstrength.com/exercises/machine-t-bar-row.html,[],['lie']
https://www.muscleandstrength.com/exercises/bent-over-row.html,['bar'],['stand']
https://www.muscleandstrength.com/exercises/smith-machine-bodyweight-row.html,[],[]
https://www.muscleandstrength.com/exercises/chest-supported-dumbbell-row,['dumbbell'],['lie']
https://www.muscleandstrength.com/exercises/tripod-dumbbell-row,"['dumbbell', 'bench']",[]
https://www.muscleandstrength.com/exercises/standing-glute-kickback.html,['bar'],['stand']
https://www.muscleandstrength.com/exercises/incline-bench-two-arm-dumbbell-row.html,['dumbbell'],['lie']
https://www.muscleandstrength.com/exercises/reverse-grip-bent-over-dumbbell-row.html,['dumbbell'],[]
https://www.muscleandstrength.com/exercises/barbell-hip-thrust,['barbell'],['supine']
https://www.muscleandstrength.com/exercises/hyperextension.html,[],[]
https://www.muscleandstrength.com/exercises/good-mornings.html,['bar'],[]
https://www.muscleandstrength.com/exercises/nordic-hamstring-curl-bodyweight,[],[]
https://www.muscleandstrength.com/exercises/sumo-deadlift,['bar'],[]
https://www.muscleandstrength.com/exercises/kettlebell-swing,['kettlebell'],[]
https://www.muscleandstrength.com/exercises/bodyweight-single-leg-deadlift,[],['stand']
https://www.muscleandstrength.com/exercises/landmine-romanian-deadlift,['bar'],"['stand', 'lay']"
https://www.muscleandstrength.com/exercises/trap-bar-deadlift,['bar'],['stand']
https://www.muscleandstrength.com/exercises/reverse-hack-squat.html,['bar'],[]
https://www.muscleandstrength.com/exercises/seated-leg-curl,[],[]
https://www.muscleandstrength.com/exercises/dumbbell-hamstring-curl.html,"['dumbbell', 'bench']",['lie']
https://www.muscleandstrength.com/exercises/rollover-into-v-sits,[],[]
https://www.muscleandstrength.com/exercises/smith-machine-deadlift.html,"['bar', 'barbell']",['stand']
https://www.muscleandstrength.com/exercises/romanian-deadlift,['bar'],[]
https://www.muscleandstrength.com/exercises/leg-curl.html,[],"['lay', 'lie']"
https://www.muscleandstrength.com/exercises/dumbbell-stiff-leg-deadlift.html,['dumbbell'],['stand']
https://www.muscleandstrength.com/exercises/deadlifts.html,['bar'],[]
https://www.muscleandstrength.com/exercises/stiff-leg-deadlift-aka-romanian-deadlift.html,['bar'],[]
https://www.muscleandstrength.com/exercises/dumbbell-deadlift.html,['dumbbell'],['stand']
https://www.muscleandstrength.com/exercises/90-90-hip-crossover,[],['supine']
https://www.muscleandstrength.com/exercises/single-arm-landmine-push-press,['barbell'],['stand']
https://www.muscleandstrength.com/exercises/landmine-lateral-raise,['barbell'],['stand']
https://www.muscleandstrength.com/exercises/z-press,['bar'],['sit']
https://www.muscleandstrength.com/exercises/banded-shoulder-dislocates,[],['stand']
https://www.muscleandstrength.com/exercises/lying-shoulder-press,['dumbbell'],[]
https://www.muscleandstrength.com/exercises/machine-row.html,[],['sit']
https://www.muscleandstrength.com/exercises/arm-circles,[],['stand']
https://www.muscleandstrength.com/exercises/seated-row.html,['bar'],['sit']
https://www.muscleandstrength.com/exercises/one-arm-dumbbell-row.html,['dumbbell'],['stand']
https://www.muscleandstrength.com/exercises/bent-over-dumbbell-row.html,['dumbbell'],['stand']
https://www.muscleandstrength.com/exercises/bent-over-barbell-row.html,['bar'],['stand']
https://www.muscleandstrength.com/exercises/half-squat.html,"['bar', 'barbell']",['stand']
https://www.muscleandstrength.com/exercises/kettlebell-reverse-lunge,[],['stand']
