workout_name,relation,exercise
marc-megna-football-training-program-meal-plan_8,INCLUDES,one arm dumbbell row
scarlett-johansson-workout-program_0,INCLUDES,one arm dumbbell row
steve-reeves-inspired-workout_2,INCLUDES,one arm dumbbell row
dumbbell-only-home-or-gym-fullbody-workout.html_0,INCLUDES,one arm dumbbell row
10-week-fat-torcher_1,INCLUDES,one arm dumbbell row
best-full-body-workout-routine-for-women_0,INCLUDES,one arm dumbbell row
total-package-workout_0,INCLUDES,one arm dumbbell row
muscle-strength-full-body-workout-routine_2,INCLUDES,one arm dumbbell row
6-week-high-intensity-functional-training-workout_2,INCLUDES,one arm dumbbell row
spring-cleaning-12-weeks-to-shredded_0,INCLUDES,one arm dumbbell row
8-week-body-fat-demolition-workout_0,INCLUDES,one arm dumbbell row
8-week-fat-incinerator-workout_1,INCLUDES,one arm dumbbell row
3-day-full-body-dumbbell-workout_2,INCLUDES,one arm dumbbell row
12-week-fat-destroyer_0,INCLUDES,one arm dumbbell row
26-doug--s-6-day-cutting-routine.html_4,INCLUDES,one arm dumbbell row
single-pair-dumbbell-bodyweight-workout_0,INCLUDES,one arm dumbbell row
6-day-powerbuilding-split-meal-plan_4,INCLUDES,incline dumbbell curl
6-week-dwayne-johnson-hercules_3,INCLUDES,incline dumbbell curl
ryan-reynolds-deadpool-inspired-workout_2,INCLUDES,incline dumbbell curl
phase-training-pt-2-size-building_1,INCLUDES,incline dumbbell curl
dave-bautista-workout-program_1,INCLUDES,incline dumbbell curl
sylvester-stallone-workout_3,INCLUDES,incline dumbbell curl
frankoman-dumbbell-only-split.html_1,INCLUDES,incline dumbbell curl
serious-biceps-triceps-muscle-routine_0,INCLUDES,incline dumbbell curl
30-day-military-athlete-workout-program_2,INCLUDES,incline dumbbell curl
4-week-arm-ageddon-blast-arm-workout_2,INCLUDES,incline dumbbell curl
bigger-better-arms-workout-30-days_0,INCLUDES,incline dumbbell curl
the-next-step-6-week-intermediate-workout-program_2,INCLUDES,incline dumbbell curl
the-ultimate-bro-split_4,INCLUDES,incline dumbbell curl
12-week-total-transformation-workout_5,INCLUDES,incline dumbbell curl
10-week-mass-building-program.html_1,INCLUDES,incline dumbbell curl
phul-workout_2,INCLUDES,incline dumbbell curl
4-5-day-workout-for-building-muscle-and-strength_4,INCLUDES,incline dumbbell curl
5-day-womens-dumbbell-only-workout_4,INCLUDES,incline dumbbell curl
muscle-and-strength-womens-workout_4,INCLUDES,incline dumbbell curl
john-grimek-workout_2,INCLUDES,incline dumbbell curl
fat-loss-inferno-5-day-workout_1,INCLUDES,incline dumbbell curl
spring-cleaning-12-weeks-to-shredded_4,INCLUDES,incline dumbbell curl
8-week-body-fat-demolition-workout_0,INCLUDES,incline dumbbell curl
20-6-day-weight-cardio-cutting-workout.html_1,INCLUDES,incline dumbbell curl
6-day-powerbuilding-split-meal-plan_5,INCLUDES,front squat
8-week-hypertrophy-workout_3,INCLUDES,front squat
6-week-dwayne-johnson-hercules_3,INCLUDES,front squat
yoked-thor-training-program-diet-plan_2,INCLUDES,front squat
batman-workout-routine_2,INCLUDES,front squat
8-week-wheels-workout_1,INCLUDES,front squat
himl-4-maximum-muscle-building-workout-system.html_1,INCLUDES,front squat
30-day-military-athlete-workout-program_1,INCLUDES,front squat
8-x-8-workout-lean-muscle_3,INCLUDES,front squat
4-day-workout-to-build-muscle_3,INCLUDES,front squat
chris-evans-workout-program_2,INCLUDES,front squat
4-day-ppl-and-v-taper-intensifier-workout_2,INCLUDES,front squat
4-day-advanced-upper-lower-workout-program-to-build-mass_3,INCLUDES,front squat
12-week-total-transformation-workout_6,INCLUDES,front squat
the-best-upper-body-workout-routine_5,INCLUDES,front squat
4-day-power-muscle-burn-workout-split.html_1,INCLUDES,front squat
5-day-muscle-and-strength-building-workout-split_4,INCLUDES,front squat
conjugate-system-beginner-powerlifting-workout-phase-2_12,INCLUDES,front squat
phul-workout_3,INCLUDES,front squat
4-day-upper-lower-workout-for-tall-girls_3,INCLUDES,front squat
4-5-day-workout-for-building-muscle-and-strength_2,INCLUDES,front squat
shul-workout_0,INCLUDES,front squat
shul-workout_2,INCLUDES,front squat
power-physique-8-week-program_0,INCLUDES,front squat
power-physique-8-week-program_0,INCLUDES,front squat
3-day-full-body-workout-for-tall-girls_0,INCLUDES,front squat
3-day-total-body-sculpting-workout_1,INCLUDES,front squat
power-muscle-burn-5-day-powerbuilding-split.html_2,INCLUDES,front squat
a-b-2-day-workout-for-busy-people_1,INCLUDES,front squat
john-grimek-workout_2,INCLUDES,front squat
full-body-workout-program-for-tall-guys_1,INCLUDES,front squat
12-week-military-workout-program_1,INCLUDES,front squat
marc-megna-football-training-program-meal-plan_4,INCLUDES,front squat
marc-megna-football-training-program-meal-plan_8,INCLUDES,front squat
marc-megna-football-training-program-meal-plan_12,INCLUDES,front squat
reg-park-inspired-workout_1,INCLUDES,front squat
reg-park-inspired-workout_2,INCLUDES,front squat
steve-reeves-inspired-workout_1,INCLUDES,front squat
steve-reeves-inspired-workout_2,INCLUDES,front squat
3-day-workout-routine-and-diet-for-beginners_1,INCLUDES,front squat
10-week-fat-torcher_2,INCLUDES,front squat
12-week-fat-annihilation-workout_1,INCLUDES,front squat
creed-workout-program_4,INCLUDES,front squat
6-day-powerbuilding-split-meal-plan_5,INCLUDES,romanian deadlift (aka rdl)
conjugate-system-beginner-powerlifting-workout-phase-3_8,INCLUDES,romanian deadlift (aka rdl)
6-week-dwayne-johnson-hercules_2,INCLUDES,romanian deadlift (aka rdl)
steve-kuclo-mass-building-workout_3,INCLUDES,romanian deadlift (aka rdl)
scott-herman-german-volume-training-upper-lower-workout_1,INCLUDES,romanian deadlift (aka rdl)
george-hackenschmidt-inspired-workout_1,INCLUDES,romanian deadlift (aka rdl)
dave-bautista-workout-program_5,INCLUDES,romanian deadlift (aka rdl)
yoked-thor-training-program-diet-plan_2,INCLUDES,romanian deadlift (aka rdl)
yoked-thor-training-program-diet-plan_6,INCLUDES,romanian deadlift (aka rdl)
yoked-thor-training-program-diet-plan_9,INCLUDES,romanian deadlift (aka rdl)
eugen-sandow-workout_2,INCLUDES,romanian deadlift (aka rdl)
batman-workout-routine_2,INCLUDES,romanian deadlift (aka rdl)
batman-workout-routine_6,INCLUDES,romanian deadlift (aka rdl)
8-x-8-workout-lean-muscle_1,INCLUDES,romanian deadlift (aka rdl)
rp-21-glute-workout-program_0,INCLUDES,romanian deadlift (aka rdl)
5-day-push-pull-legs-workout-program-cycle_3,INCLUDES,romanian deadlift (aka rdl)
4-day-ppl-and-v-taper-intensifier-workout_2,INCLUDES,romanian deadlift (aka rdl)
4-day-advanced-upper-lower-workout-program-to-build-mass_1,INCLUDES,romanian deadlift (aka rdl)
12-week-total-transformation-workout_10,INCLUDES,romanian deadlift (aka rdl)
the-best-upper-body-workout-routine_11,INCLUDES,romanian deadlift (aka rdl)
4-day-power-muscle-burn-workout-split.html_1,INCLUDES,romanian deadlift (aka rdl)
4-day-power-muscle-burn-workout-split.html_1,INCLUDES,romanian deadlift (aka rdl)
m-f-workout-routine_2,INCLUDES,romanian deadlift (aka rdl)
conjugate-system-beginner-powerlifting-workout-phase-2_10,INCLUDES,romanian deadlift (aka rdl)
8-week-womens-workout-routine_0,INCLUDES,romanian deadlift (aka rdl)
conjugate-system-beginner-powerlifting-workout-phase-1_8,INCLUDES,romanian deadlift (aka rdl)
conjugate-system-beginner-powerlifting-workout-phase-1_14,INCLUDES,romanian deadlift (aka rdl)
4-5-day-workout-for-building-muscle-and-strength_2,INCLUDES,romanian deadlift (aka rdl)
shul-workout_2,INCLUDES,romanian deadlift (aka rdl)
henry-cavill-workout_0,INCLUDES,romanian deadlift (aka rdl)
bikini-ready-8-week-womens-workout_1,INCLUDES,romanian deadlift (aka rdl)
8-week-beginner-workout-for-women_0,INCLUDES,romanian deadlift (aka rdl)
12-week-push-pull-legs-for-women_2,INCLUDES,romanian deadlift (aka rdl)
muscle-and-strength-womens-workout_2,INCLUDES,romanian deadlift (aka rdl)
10-week-upper-lower-workout-for-women_3,INCLUDES,romanian deadlift (aka rdl)
zac-efron-workout_1,INCLUDES,romanian deadlift (aka rdl)
12-week-military-workout-program_3,INCLUDES,romanian deadlift (aka rdl)
vernon-davis-push-pull-superset-workout_1,INCLUDES,romanian deadlift (aka rdl)
steve-reeves-inspired-workout_0,INCLUDES,romanian deadlift (aka rdl)
3-day-workout-routine-and-diet-for-beginners_1,INCLUDES,romanian deadlift (aka rdl)
6-week-navy-seal-workout-routine_4,INCLUDES,romanian deadlift (aka rdl)
10-week-fat-torcher_0,INCLUDES,romanian deadlift (aka rdl)
muscle-strength-full-body-workout-routine_1,INCLUDES,romanian deadlift (aka rdl)
body-fat-blaster-8-week-workout_3,INCLUDES,romanian deadlift (aka rdl)
muscle-and-strength-womens-fat-loss-workout_1,INCLUDES,romanian deadlift (aka rdl)
6-day-powerbuilding-split-meal-plan_5,INCLUDES,barbell hip thrust
ryan-reynolds-deadpool-inspired-workout_4,INCLUDES,barbell hip thrust
8-week-wheels-workout_1,INCLUDES,barbell hip thrust
8-x-8-workout-lean-muscle_3,INCLUDES,barbell hip thrust
4-day-workout-to-build-muscle_3,INCLUDES,barbell hip thrust
rp-21-glute-workout-program_0,INCLUDES,barbell hip thrust
build-wider-back_1,INCLUDES,barbell hip thrust
4-day-advanced-upper-lower-workout-program-to-build-mass_1,INCLUDES,barbell hip thrust
dumbbell-only-upper-lower-workout-routine_3,INCLUDES,barbell hip thrust
michael-b-jordan-workout-program_5,INCLUDES,barbell hip thrust
4-day-upper-lower-workout-for-tall-girls_1,INCLUDES,barbell hip thrust
8-week-womens-workout-routine_2,INCLUDES,barbell hip thrust
brie-larson-workout-routine_1,INCLUDES,barbell hip thrust
brie-larson-workout-routine_2,INCLUDES,barbell hip thrust
shul-workout_2,INCLUDES,barbell hip thrust
3-day-full-body-workout-for-tall-girls_2,INCLUDES,barbell hip thrust
bikini-ready-8-week-womens-workout_3,INCLUDES,barbell hip thrust
5-day-workout-routine-for-women_2,INCLUDES,barbell hip thrust
8-week-beginner-workout-for-women_2,INCLUDES,barbell hip thrust
12-week-push-pull-legs-for-women_2,INCLUDES,barbell hip thrust
muscle-and-strength-womens-workout_0,INCLUDES,barbell hip thrust
10-week-upper-lower-workout-for-women_1,INCLUDES,barbell hip thrust
full-body-workout-program-for-tall-guys_2,INCLUDES,barbell hip thrust
scarlett-johansson-workout-program_2,INCLUDES,barbell hip thrust
8-week-full-body-womens-workout-routine_0,INCLUDES,barbell hip thrust
best-full-body-workout-routine-for-women_4,INCLUDES,barbell hip thrust
8-week-body-fat-demolition-workout_1,INCLUDES,barbell hip thrust
creed-workout-program_2,INCLUDES,barbell hip thrust
6-day-powerbuilding-split-meal-plan_5,INCLUDES,dumbbell lunge
pain-gain-dwayne-johnson-mark-wahlberg-workout_0,INCLUDES,dumbbell lunge
4-day-upper-lower-planet-fitness-workout_3,INCLUDES,dumbbell lunge
conditioning-comeback-8-week-conditioning-workout_0,INCLUDES,dumbbell lunge
conditioning-comeback-8-week-conditioning-workout_2,INCLUDES,dumbbell lunge
dumbbell-barbell-home-workout.html_1,INCLUDES,dumbbell lunge
yoked-thor-training-program-diet-plan_4,INCLUDES,dumbbell lunge
sylvester-stallone-workout_5,INCLUDES,dumbbell lunge
21-compound-exercises-only-workout.html_1,INCLUDES,dumbbell lunge
dumbbell-barbell-mass-workout.html_4,INCLUDES,dumbbell lunge
frankoman-dumbbell-only-split.html_2,INCLUDES,dumbbell lunge
himl-4-maximum-muscle-building-workout-system.html_13,INCLUDES,dumbbell lunge
8-week-chest-back-workout-routine_2,INCLUDES,dumbbell lunge
6-week-workout-program-to-build-lean-muscle_0,INCLUDES,dumbbell lunge
4-day-maximum-mass-workout_2,INCLUDES,dumbbell lunge
myers-glute-workout_2,INCLUDES,dumbbell lunge
tactical-physique-strength-conditioning-workout_3,INCLUDES,dumbbell lunge
womens-fitness-trainer-6-week-strength-workout_0,INCLUDES,dumbbell lunge
muscle-and-strength-womens-workout_0,INCLUDES,dumbbell lunge
vernon-davis-push-pull-superset-workout_1,INCLUDES,dumbbell lunge
steve-reeves-inspired-workout_1,INCLUDES,dumbbell lunge
steve-reeves-inspired-workout_2,INCLUDES,dumbbell lunge
dumbbell-only-home-or-gym-fullbody-workout.html_2,INCLUDES,dumbbell lunge
total-package-workout_0,INCLUDES,dumbbell lunge
intense-super-shred-40-minute-fat-blast_3,INCLUDES,dumbbell lunge
3-day-whole-body-toning-workout.html_2,INCLUDES,dumbbell lunge
8-week-body-fat-demolition-workout_1,INCLUDES,dumbbell lunge
ripped-freak-training-program_2,INCLUDES,dumbbell lunge
creed-workout-program_4,INCLUDES,dumbbell lunge
3-day-full-body-dumbbell-workout_1,INCLUDES,dumbbell lunge
26-doug--s-6-day-cutting-routine.html_5,INCLUDES,dumbbell lunge
12-week-fat-destroyer_3,INCLUDES,dumbbell lunge
6-day-powerbuilding-split-meal-plan_5,INCLUDES,leg extension
8-week-hypertrophy-workout_3,INCLUDES,leg extension
arnold-schwarzenegger-volume-workout-routines_3,INCLUDES,leg extension
steve-kuclo-mass-building-workout_3,INCLUDES,leg extension
branch-warren-olympia-workout-diet-plan_3,INCLUDES,leg extension
phase-training-pt-2-size-building_0,INCLUDES,leg extension
phase-training-pt-1-primer-workout_0,INCLUDES,leg extension
phase-training-pt-1-primer-workout_2,INCLUDES,leg extension
4-day-upper-lower-planet-fitness-workout_1,INCLUDES,leg extension
tom-hardy-venom-workout_1,INCLUDES,leg extension
dave-bautista-workout-program_2,INCLUDES,leg extension
yoked-thor-training-program-diet-plan_6,INCLUDES,leg extension
yoked-thor-training-program-diet-plan_9,INCLUDES,leg extension
john-cena-workout-routine_0,INCLUDES,leg extension
15-min-post-workout-fat-burning-cardio-circuit_1,INCLUDES,leg extension
advanced-bodybuilder-workout.html_2,INCLUDES,leg extension
gain-mass-fast-20-week-program_4,INCLUDES,leg extension
12-week-beginners-training-routine.html_3,INCLUDES,leg extension
3day-beginners-workout.html_2,INCLUDES,leg extension
4-week-absolute-leg-carnage-workout_0,INCLUDES,leg extension
4-week-absolute-leg-carnage-workout_1,INCLUDES,leg extension
4-week-absolute-leg-carnage-workout_2,INCLUDES,leg extension
4-week-absolute-leg-carnage-workout_3,INCLUDES,leg extension
burn-to-grow-quad-workout_0,INCLUDES,leg extension
olympian-branch-warren-leg-workout_0,INCLUDES,leg extension
4-week-leg-lashing-blast-workout-program_0,INCLUDES,leg extension
4-week-leg-lashing-blast-workout-program_1,INCLUDES,leg extension
4-week-leg-lashing-blast-workout-program_3,INCLUDES,leg extension
2-weekly-workouts-for-larger-legs_0,INCLUDES,leg extension
himl-4-maximum-muscle-building-workout-system.html_5,INCLUDES,leg extension
himl-4-maximum-muscle-building-workout-system.html_9,INCLUDES,leg extension
himl-4-maximum-muscle-building-workout-system.html_13,INCLUDES,leg extension
8-x-8-workout-lean-muscle_3,INCLUDES,leg extension
4-day-workout-to-build-muscle_1,INCLUDES,leg extension
8-week-chest-back-workout-routine_2,INCLUDES,leg extension
4-day-ppl-and-v-taper-intensifier-workout_2,INCLUDES,leg extension
the-next-step-6-week-intermediate-workout-program_0,INCLUDES,leg extension
the-ultimate-bro-split_1,INCLUDES,leg extension
4-day-advanced-upper-lower-workout-program-to-build-mass_3,INCLUDES,leg extension
12-week-total-transformation-workout_10,INCLUDES,leg extension
thor-ragnarok-chris-hemsworth-inspired-workout_1,INCLUDES,leg extension
thor-ragnarok-chris-hemsworth-inspired-workout_4,INCLUDES,leg extension
michael-b-jordan-workout-program_1,INCLUDES,leg extension
5-day-muscle-and-strength-building-workout-split_4,INCLUDES,leg extension
upper-lower-4-day-gym-bodybuilding-workout_1,INCLUDES,leg extension
4-day-maximum-mass-workout_2,INCLUDES,leg extension
10-week-mass-building-program.html_3,INCLUDES,leg extension
phul-workout_3,INCLUDES,leg extension
4-5-day-workout-for-building-muscle-and-strength_0,INCLUDES,leg extension
steves-density-and-strength-4-day-split.html_3,INCLUDES,leg extension
shul-workout_2,INCLUDES,leg extension
5-day-workout-routine-for-women_4,INCLUDES,leg extension
5-day-womens-dumbbell-only-workout_1,INCLUDES,leg extension
muscle-and-strength-womens-workout_4,INCLUDES,leg extension
2-day-intense-workout.html_1,INCLUDES,leg extension
mission-aesthetics-10-week-fat-loss-workout_2,INCLUDES,leg extension
full-body-shock-workout_0,INCLUDES,leg extension
full-body-shock-workout_1,INCLUDES,leg extension
3-day-full-body-planet-fitness-workout_1,INCLUDES,leg extension
total-package-workout_1,INCLUDES,leg extension
brandon-hendrickson-workout_1,INCLUDES,leg extension
